Order Date;Channel;Store;Country;Continent;Colour;Product;Product Subcategory;Product Category;Quantity;Unit Cost;Unit Price
40041;Catalog;Contoso Catalog Store;United States;North America;Pink;WWI 4GB Video Recording Pen X200 Pink;Recording Pen;Audio;6;98,07;296
39631;Online;Contoso Asia Online Store;China;Asia;Yellow;WWI 4GB Video Recording Pen X200 Yellow;Recording Pen;Audio;12;98,07;296
39912;Reseller;Contoso Asia Reseller;China;Asia;Black;WWI 1GB Digital Voice Recorder Pen E100 Black;Recording Pen;Audio;36;79,53;156
39977;Store;Contoso Damascus No.1 Store;Syria;Asia;Black;WWI 1GB Digital Voice Recorder Pen E100 Black;Recording Pen;Audio;24;79,53;156
40086;Online;Contoso Asia Online Store;China;Asia;Black;WWI 1GB Digital Voice Recorder Pen E100 Black;Recording Pen;Audio;20;79,53;156
39798;Store;Contoso Lyon Store;France;Europe;Red;WWI 1GB Digital Voice Recorder Pen E100 Red;Recording Pen;Audio;8;79,53;156
39545;Online;Contoso Asia Online Store;China;Asia;Red;WWI 1GB Digital Voice Recorder Pen E100 Red;Recording Pen;Audio;9;79,53;156
39540;Reseller;Contoso Asia Reseller;China;Asia;Pink;WWI 1GB Digital Voice Recorder Pen E100 Pink;Recording Pen;Audio;18;79,53;156
39605;Store;Contoso New Delhi Store;India;Asia;White;WWI 1GB Digital Voice Recorder Pen E100 White;Recording Pen;Audio;12;79,53;156
40064;Reseller;Contoso Europe Reseller;France;Europe;White;WWI 1GB Digital Voice Recorder Pen E100 White;Recording Pen;Audio;18;79,53;156
39860;Catalog;Contoso Catalog Store;United States;North America;White;WWI 1GB Digital Voice Recorder Pen E100 White;Recording Pen;Audio;18;79,53;156
40000;Store;Contoso Baildon Store;United Kingdom;Europe;Black;WWI 2GB Spy Video Recorder Pen M300 Black;Recording Pen;Audio;10;83,24;181
40035;Catalog;Contoso Catalog Store;United States;North America;Black;WWI 2GB Spy Video Recorder Pen M300 Black;Recording Pen;Audio;12;83,24;181
39906;Online;Contoso North America Online Store;United States;North America;Black;WWI 2GB Spy Video Recorder Pen M300 Black;Recording Pen;Audio;20;83,24;181
39883;Store;Contoso Busan Store;South Korea;Asia;Black;WWI 2GB Spy Video Recorder Pen M300 Black;Recording Pen;Audio;9;83,24;181
39949;Store;Contoso Canberra Store;Australia;Asia;White;WWI 2GB Spy Video Recorder Pen M300 White;Recording Pen;Audio;12;83,24;181
40071;Reseller;Contoso North America Reseller;United States;North America;Silver;WWI 2GB Spy Video Recorder Pen M300 Silver;Recording Pen;Audio;12;83,24;181
40023;Store;Contoso Rochester No.2 Store;United States;North America;Silver;WWI 2GB Spy Video Recorder Pen M300 Silver;Recording Pen;Audio;12;83,24;181
39288;Store;Contoso West Yorkshire Store;United Kingdom;Europe;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;5;13,1;25,69
40082;Store;Contoso Aurora Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;24;13,1;25,69
40152;Store;Contoso Denver No.2 Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;26;13,1;25,69
39367;Catalog;Contoso Catalog Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;5;13,1;25,69
39294;Reseller;Contoso North America Reseller;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;18;13,1;25,69
39211;Store;Contoso New Bedford Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;5;13,1;25,69
39268;Online;Contoso Asia Online Store;China;Asia;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;6;13,1;25,69
39094;Store;Contoso Lewiston Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;4;13,1;25,69
39099;Online;Contoso North America Online Store;United States;North America;Blue;NT Bluetooth Stereo Headphones E52 Blue;Bluetooth Headphones;Audio;4;13,1;25,69
40162;Store;Contoso Cambridge Store;United Kingdom;Europe;Black;NT Bluetooth Stereo Headphones E52 Black;Bluetooth Headphones;Audio;26;13,1;25,69
39734;Store;Contoso Hong Kong No.2 Store;China;Asia;Black;NT Bluetooth Stereo Headphones E52 Black;Bluetooth Headphones;Audio;10;13,1;25,69
39446;Store;Contoso Annapolis Store;United States;North America;Black;NT Bluetooth Stereo Headphones E52 Black;Bluetooth Headphones;Audio;6;13,1;25,69
39616;Store;Contoso Poestenkill Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;10;13,1;25,69
39325;Store;Contoso Kennebunkport Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;6;13,1;25,69
39440;Store;Contoso Denver No.1 Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;6;13,1;25,69
39865;Online;Contoso North America Online Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;18;13,1;25,69
39271;Store;Contoso Arlington Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;6;13,1;25,69
39411;Store;Contoso Ottawa No.1 Store;Canada;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;6;13,1;25,69
39790;Store;Contoso Clifton Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;13;13,1;25,69
39088;Store;Contoso Elmira Store;United States;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;4;13,1;25,69
39157;Store;Contoso Toronto No.3 Store;Canada;North America;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;4;13,1;25,69
39434;Store;Contoso Landstuhl Store;Germany ;Europe;Yellow;NT Bluetooth Stereo Headphones E52 Yellow;Bluetooth Headphones;Audio;4;13,1;25,69
40072;Store;Contoso Nagoya Store;Japan;Asia;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;20;13,1;25,69
39883;Store;Contoso Bellevue Store;United States;North America;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;18;13,1;25,69
39434;Store;Contoso Hackensack Store;United States;North America;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;6;13,1;25,69
39158;Store;Contoso Port Washington Store;United States;North America;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;4;13,1;25,69
39784;Reseller;Contoso Europe Reseller;France;Europe;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;8;13,1;25,69
39196;Reseller;Contoso North America Reseller;United States;North America;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;5;13,1;25,69
39788;Store;Contoso Roanoke Store;United States;North America;Pink;NT Bluetooth Stereo Headphones E52 Pink;Bluetooth Headphones;Audio;13;13,1;25,69
39486;Store;Contoso Jersey City Store;United States;North America;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;9;22,05;47,95
39367;Store;Contoso Englewood Store;United States;North America;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;5;22,05;47,95
39507;Online;Contoso Europe Online Store;Germany;Europe;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;24;22,05;47,95
39181;Store;Contoso koln No.1 Store;Germany ;Europe;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;6;22,05;47,95
39290;Store;Contoso Morristown Store;United States;North America;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;6;22,05;47,95
39186;Store;Contoso New Haven Store;United States;North America;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;5;22,05;47,95
39909;Store;Contoso Yerevan Store;Armenia;Asia;Silver;NT Wireless Bluetooth Stereo Headphones E102 Silver;Bluetooth Headphones;Audio;18;22,05;47,95
39371;Online;Contoso North America Online Store;United States;North America;Black;NT Wireless Bluetooth Stereo Headphones E102 Black;Bluetooth Headphones;Audio;10;22,05;47,95
39841;Online;Contoso North America Online Store;United States;North America;Black;NT Wireless Bluetooth Stereo Headphones E102 Black;Bluetooth Headphones;Audio;36;22,05;47,95
39200;Store;Contoso Tokyo No.2 Store;Japan;Asia;Black;NT Wireless Bluetooth Stereo Headphones E102 Black;Bluetooth Headphones;Audio;4;22,05;47,95
39150;Store;Contoso Sebring Store;United States;North America;Blue;NT Wireless Bluetooth Stereo Headphones E102 Blue;Bluetooth Headphones;Audio;4;22,05;47,95
39367;Store;Contoso Carlisle Store;United Kingdom;Europe;Blue;NT Wireless Bluetooth Stereo Headphones E102 Blue;Bluetooth Headphones;Audio;4;22,05;47,95
39567;Store;Contoso Wapato Store;United States;North America;Blue;NT Wireless Bluetooth Stereo Headphones E102 Blue;Bluetooth Headphones;Audio;10;22,05;47,95
39254;Store;Contoso Somerville Store;United States;North America;Blue;NT Wireless Bluetooth Stereo Headphones E102 Blue;Bluetooth Headphones;Audio;10;22,05;47,95
39969;Store;Contoso Tokyo No.2 Store;Japan;Asia;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;24;22,05;47,95
39637;Store;Contoso Islamabad  No.2 Store;Pakistan;Asia;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;12;22,05;47,95
39225;Store;Contoso Lewisville Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;5;22,05;47,95
39367;Store;Contoso Richardson Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;5;22,05;47,95
40051;Online;Contoso Asia Online Store;China;Asia;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;20;22,05;47,95
40060;Reseller;Contoso Asia Reseller;China;Asia;White;NT Wireless Bluetooth Stereo Headphones E102 White;Bluetooth Headphones;Audio;20;22,05;47,95
39642;Store;Contoso Manchester Store;United Kingdom;Europe;Black;NT Bluetooth Active Headphones E202 Black;Bluetooth Headphones;Audio;10;17,45;37,95
39928;Store;Contoso New Bedford Store;United States;North America;Black;NT Bluetooth Active Headphones E202 Black;Bluetooth Headphones;Audio;20;17,45;37,95
39220;Store;Contoso Shanghai No.1 Store;China;Asia;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;6;17,45;37,95
40142;Store;Contoso Burlington Store;United States;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;26;17,45;37,95
39424;Store;Contoso Queens Store;United States;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;6;17,45;37,95
40024;Online;Contoso North America Online Store;United States;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;48;17,45;37,95
39484;Store;Contoso San Antonio Store;United States;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;9;17,45;37,95
39987;Store;Contoso Ottawa No.2 Store;Canada;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;20;17,45;37,95
40057;Store;Contoso Ottawa No.2 Store;Canada;North America;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;24;17,45;37,95
39386;Store;Contoso Glasgow Store;United Kingdom;Europe;White;NT Bluetooth Active Headphones E202 White;Bluetooth Headphones;Audio;4;17,45;37,95
39530;Online;Contoso Asia Online Store;China;Asia;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;18;17,45;37,95
39382;Catalog;Contoso Catalog Store;United States;North America;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;5;17,45;37,95
39846;Reseller;Contoso North America Reseller;United States;North America;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;18;17,45;37,95
39557;Store;Contoso Edgerton Store;United States;North America;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;10;17,45;37,95
39375;Store;Contoso Bridgeport Store;United States;North America;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;5;17,45;37,95
39530;Store;Contoso Holyoke Store;United States;North America;Red;NT Bluetooth Active Headphones E202 Red;Bluetooth Headphones;Audio;9;17,45;37,95
39319;Store;Contoso Clifton Store;United States;North America;Silver;NT Bluetooth Active Headphones E202 Silver;Bluetooth Headphones;Audio;6;17,45;37,95
39625;Online;Contoso North America Online Store;United States;North America;Silver;NT Wireless Bluetooth Stereo Headphones E302 Silver;Bluetooth Headphones;Audio;10;18,65;40,55
39291;Online;Contoso Asia Online Store;China;Asia;Silver;NT Wireless Bluetooth Stereo Headphones E302 Silver;Bluetooth Headphones;Audio;6;18,65;40,55
39503;Online;Contoso Asia Online Store;China;Asia;Silver;NT Wireless Bluetooth Stereo Headphones E302 Silver;Bluetooth Headphones;Audio;18;18,65;40,55
39581;Store;Contoso Cambridge Store;United Kingdom;Europe;Silver;NT Wireless Bluetooth Stereo Headphones E302 Silver;Bluetooth Headphones;Audio;10;18,65;40,55
39633;Store;Contoso West Yorkshire Store;United Kingdom;Europe;Silver;NT Wireless Bluetooth Stereo Headphones E302 Silver;Bluetooth Headphones;Audio;10;18,65;40,55
39817;Store;Contoso Kolkata Store;India;Asia;White;NT Wireless Bluetooth Stereo Headphones E302 White;Bluetooth Headphones;Audio;26;18,65;40,55
39373;Store;Contoso Worcester No.2 Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E302 White;Bluetooth Headphones;Audio;10;18,65;40,55
39623;Store;Contoso Hackensack Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E302 White;Bluetooth Headphones;Audio;10;18,65;40,55
39956;Store;Contoso Naples Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E302 White;Bluetooth Headphones;Audio;20;18,65;40,55
39555;Online;Contoso North America Online Store;United States;North America;White;NT Wireless Bluetooth Stereo Headphones E302 White;Bluetooth Headphones;Audio;20;18,65;40,55
39459;Online;Contoso Asia Online Store;China;Asia;Yellow;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Bluetooth Headphones;Audio;13;18,65;40,55
39765;Store;Contoso Jersey City Store;United States;North America;Yellow;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Bluetooth Headphones;Audio;13;18,65;40,55
39951;Store;Contoso New York No.1 Store;United States;North America;Yellow;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Bluetooth Headphones;Audio;20;18,65;40,55
40146;Online;Contoso Europe Online Store;Germany;Europe;Yellow;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Bluetooth Headphones;Audio;16;18,65;40,55
39357;Reseller;Contoso North America Reseller;United States;North America;Yellow;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Bluetooth Headphones;Audio;5;18,65;40,55
39996;Store;Contoso Ashgabat  No.2 Store;Turkmenistan;Asia;Black;NT Wireless Bluetooth Stereo Headphones E302 Black;Bluetooth Headphones;Audio;24;18,65;40,55
39580;Reseller;Contoso Asia Reseller;China;Asia;Black;NT Wireless Bluetooth Stereo Headphones E302 Black;Bluetooth Headphones;Audio;12;18,65;40,55
39652;Store;Contoso Osaka No.2 Store;Japan;Asia;Black;NT Wireless Bluetooth Stereo Headphones E302 Black;Bluetooth Headphones;Audio;12;18,65;40,55
39803;Store;Contoso Damascus No.1 Store;Syria;Asia;Black;NT Wireless Bluetooth Stereo Headphones E302 Black;Bluetooth Headphones;Audio;13;18,65;40,55
39730;Store;Contoso Cape May Store;United States;North America;Black;NT Wireless Bluetooth Stereo Headphones E302 Black;Bluetooth Headphones;Audio;10;18,65;40,55
40165;Store;Contoso Beijing Store;China;Asia;Pink;NT Wireless Bluetooth Stereo Headphones E302 Pink;Bluetooth Headphones;Audio;26;18,65;40,55
39374;Store;Contoso Parkville Store;United States;North America;Pink;NT Wireless Bluetooth Stereo Headphones E302 Pink;Bluetooth Headphones;Audio;5;18,65;40,55
39401;Store;Contoso Hartford Store;United States;North America;Pink;NT Wireless Bluetooth Stereo Headphones E302 Pink;Bluetooth Headphones;Audio;6;18,65;40,55
39318;Store;Contoso Charlottesville Store;United States;North America;Pink;NT Wireless Bluetooth Stereo Headphones E302 Pink;Bluetooth Headphones;Audio;6;18,65;40,55
39833;Store;Contoso Tokyo No.1 Store;Japan;Asia;Pink;NT Wireless Bluetooth Stereo Headphones E302 Pink;Bluetooth Headphones;Audio;26;18,65;40,55
40153;Store;Contoso New Delhi Store;India;Asia;Silver;NT Wireless Bluetooth Stereo Headphones M402 Silver;Bluetooth Headphones;Audio;13;45,98;99,99
39752;Store;Contoso Copenhagen Store;Denmark       ;Europe;Silver;NT Wireless Bluetooth Stereo Headphones M402 Silver;Bluetooth Headphones;Audio;8;45,98;99,99
39649;Online;Contoso Europe Online Store;Germany;Europe;Red;NT Wireless Bluetooth Stereo Headphones M402 Red;Bluetooth Headphones;Audio;10;45,98;99,99
39775;Store;Contoso Shreveport Store;United States;North America;Red;NT Wireless Bluetooth Stereo Headphones M402 Red;Bluetooth Headphones;Audio;13;45,98;99,99
39680;Store;Contoso Toulouse Store;France;Europe;Black;NT Wireless Bluetooth Stereo Headphones M402 Black;Bluetooth Headphones;Audio;9;45,98;99,99
40129;Reseller;Contoso Asia Reseller;China;Asia;Black;NT Wireless Bluetooth Stereo Headphones M402 Black;Bluetooth Headphones;Audio;13;45,98;99,99
39607;Online;Contoso Asia Online Store;China;Asia;Purple;NT Wireless Bluetooth Stereo Headphones M402 Purple;Bluetooth Headphones;Audio;12;45,98;99,99
39801;Reseller;Contoso Asia Reseller;China;Asia;Purple;NT Wireless Bluetooth Stereo Headphones M402 Purple;Bluetooth Headphones;Audio;39;45,98;99,99
39959;Online;Contoso North America Online Store;United States;North America;Black;NT Wireless Transmitter and Bluetooth Headphones M150 Black;Bluetooth Headphones;Audio;10;49,69;149,99
40105;Catalog;Contoso Catalog Store;United States;North America;Black;NT Wireless Transmitter and Bluetooth Headphones M150 Black;Bluetooth Headphones;Audio;20;49,69;149,99
39769;Store;Contoso Copenhagen Store;Denmark       ;Europe;Black;NT Wireless Transmitter and Bluetooth Headphones M150 Black;Bluetooth Headphones;Audio;8;49,69;149,99
39978;Store;Contoso Waterbury Store;United States;North America;Blue;NT Wireless Transmitter and Bluetooth Headphones M150 Blue;Bluetooth Headphones;Audio;10;49,69;149,99
39818;Store;Contoso Arlington Store;United States;North America;Blue;NT Wireless Transmitter and Bluetooth Headphones M150 Blue;Bluetooth Headphones;Audio;9;49,69;149,99
40169;Store;Contoso Norfolk Store;United States;North America;Silver;NT Wireless Transmitter and Bluetooth Headphones M150 Silver;Bluetooth Headphones;Audio;13;49,69;149,99
